5	0.3539446926460058	0.3539446926460058
6	0.3552835907795804	0.0013388981335746
7	0.3550607342376519	0.0002228565419285
8	0.3550648638930429	0.0000041296553910
9	0.3550660039680062	0.0000011400749633
10	0.3550659365744249	0.0000000673935813
11	0.3550659326413637	0.0000000039330612
12	0.3550659331501496	0.0000000005087858
13	0.3550659331547964	0.0000000000046468
14	0.3550659331516510	0.0000000000031454
15	0.3550659331517632	0.0000000000001121
16	0.3550659331517748	0.0000000000000116
17	0.3550659331517736	0.0000000000000011
18	0.3550659331517735	0.0000000000000001
19	0.3550659331517736	0.0000000000000001
20	0.3550659331517735	0.0000000000000001
