0.00257173	1.5008	1.33799	1.66362
0.00652765	1.49287	1.33006	1.65569
0.0375838	1.4306	1.26769	1.5935
0.0386896	1.42838	1.26547	1.59129
0.0567658	1.39213	1.22911	1.55516
0.113065	1.27924	1.11559	1.44289
0.129079	1.24713	1.08323	1.41103
0.148029	1.20913	1.04489	1.37337
0.148532	1.20812	1.04387	1.37237
0.154791	1.19557	1.0312	1.35995
0.189924	1.12512	0.959966	1.29028
0.205353	1.09418	0.928635	1.25973
0.207252	1.09038	0.924777	1.25597
0.211216	1.08243	0.916721	1.24813
0.217716	1.06939	0.903508	1.23528
0.240111	1.02449	0.857945	1.19103
0.24443	1.01583	0.849151	1.1825
0.260872	0.982855	0.81565	1.15006
0.265946	0.972682	0.805307	1.14006
0.272374	0.959791	0.792197	1.12739
0.278661	0.947184	0.77937	1.115
0.284335	0.935806	0.767789	1.10382
0.305185	0.893997	0.725203	1.06279
0.309057	0.886233	0.717289	1.05518
0.318953	0.866391	0.697056	1.03573
0.332314	0.839599	0.669717	1.00948
0.383063	0.737835	0.565694	0.909977
0.418826	0.666122	0.492216	0.840028
0.429189	0.645344	0.4709	0.819787
0.433836	0.636024	0.461337	0.810712
0.436642	0.630397	0.455561	0.805234
0.444686	0.614267	0.438999	0.789535
0.44822	0.607182	0.431723	0.782641
0.449845	0.603922	0.428374	0.77947
0.452554	0.59849	0.422794	0.774186
0.461615	0.580321	0.404124	0.756518
0.474324	0.554837	0.377923	0.731751
0.482507	0.538428	0.361044	0.715813
0.483729	0.535978	0.358522	0.713434
0.500569	0.502209	0.323762	0.680656
0.501095	0.501155	0.322676	0.679634
0.503114	0.497107	0.318508	0.675707
0.511796	0.479697	0.300573	0.658821
0.521928	0.459381	0.279635	0.639126
0.532828	0.437524	0.257099	0.617949
0.535198	0.43277	0.252196	0.613345
0.558867	0.385309	0.203214	0.567403
0.579916	0.343102	0.159611	0.526592
0.583636	0.335643	0.151901	0.519384
0.59331	0.316245	0.131844	0.500645
0.5947	0.313456	0.128961	0.497952
0.642069	0.21847	0.0306245	0.406316
0.649633	0.203303	0.0149046	0.391702
0.666721	0.169038	-0.0206273	0.358703
0.667223	0.168031	-0.0216721	0.357734
0.673941	0.154561	-0.035647	0.344769
0.705171	0.091937	-0.100666	0.28454
0.708495	0.0852717	-0.107591	0.278135
0.709043	0.0841726	-0.108733	0.277078
0.710407	0.0814374	-0.111575	0.27445
0.715825	0.0705735	-0.122865	0.264012
0.739553	0.0229942	-0.172335	0.218324
0.784795	-0.0677254	-0.266778	0.131327
0.785283	-0.0687047	-0.267798	0.130389
0.795354	-0.0888994	-0.288843	0.111044
0.808296	-0.114851	-0.315897	0.0861937
0.829511	-0.157392	-0.360269	0.0454845
0.829839	-0.158049	-0.360954	0.0448564
0.830343	-0.159061	-0.36201	0.0438885
0.833156	-0.164701	-0.367896	0.0384931
0.857618	-0.213752	-0.419102	-0.00840234
0.859158	-0.216841	-0.422328	-0.0113543
0.867891	-0.234352	-0.440619	-0.0280852
0.870963	-0.240511	-0.447054	-0.033969
0.896721	-0.292163	-0.501039	-0.0832871
0.943132	-0.385227	-0.59841	-0.172043
0.952953	-0.404921	-0.619033	-0.190809
0.971096	-0.441302	-0.657142	-0.225462
0.997478	-0.494204	-0.712591	-0.275817
1.01238	-0.524084	-0.743926	-0.304242
1.01995	-0.539259	-0.759845	-0.318674
1.02741	-0.554232	-0.775554	-0.33291
1.06972	-0.639074	-0.864624	-0.413524
1.08685	-0.673409	-0.900696	-0.446123
1.08741	-0.67454	-0.901883	-0.447196
1.09384	-0.687423	-0.915422	-0.459424
1.09392	-0.687592	-0.915599	-0.459585
1.1075	-0.714819	-0.944218	-0.48542
1.12292	-0.745739	-0.976729	-0.51475
1.12492	-0.749759	-0.980956	-0.518562
1.12552	-0.750964	-0.982223	-0.519705
1.16181	-0.823723	-1.05877	-0.588674
1.19062	-0.881494	-1.11959	-0.643396
1.21165	-0.923673	-1.16402	-0.683326
1.21811	-0.936626	-1.17767	-0.695584
1.24097	-0.982465	-1.22598	-0.738954
1.24191	-0.984341	-1.22795	-0.740728
1.25412	-1.00882	-1.25376	-0.763882
1.26144	-1.0235	-1.26924	-0.777762
1.2892	-1.07917	-1.32796	-0.830378
1.32535	-1.15165	-1.40445	-0.898853
1.33741	-1.17584	-1.42999	-0.92169
1.36141	-1.22396	-1.48081	-0.967112
1.36814	-1.23746	-1.49507	-0.979851
1.37283	-1.24686	-1.505	-0.988724
1.38446	-1.27018	-1.52964	-1.01072
1.39225	-1.28581	-1.54615	-1.02546
1.39359	-1.28849	-1.54898	-1.02799
1.39863	-1.2986	-1.55967	-1.03753
1.40161	-1.30457	-1.56598	-1.04316
1.40908	-1.31956	-1.58183	-1.05729
1.43312	-1.36777	-1.63279	-1.10274
1.44448	-1.39055	-1.65688	-1.12421
1.44585	-1.39328	-1.65978	-1.12679
1.45019	-1.40198	-1.66898	-1.13499
1.47834	-1.45845	-1.72871	-1.18818
1.48527	-1.47234	-1.74341	-1.20127
1.49194	-1.4857	-1.75755	-1.21385
1.5074	-1.51672	-1.79037	-1.24306
1.50909	-1.52011	-1.79396	-1.24625
1.51722	-1.5364	-1.81121	-1.26159
1.53633	-1.57473	-1.85179	-1.29767
1.54124	-1.58456	-1.8622	-1.30692
1.55997	-1.62213	-1.90199	-1.34227
1.6288	-1.76015	-2.04824	-1.47206
1.62948	-1.7615	-2.04968	-1.47333
1.63521	-1.773	-2.06186	-1.48414
1.673	-1.84877	-2.1422	-1.55534
1.68182	-1.86645	-2.16096	-1.57195
1.72111	-1.94525	-2.24455	-1.64596
1.72121	-1.94544	-2.24475	-1.64613
1.732	-1.96708	-2.26771	-1.66645
1.73679	-1.9767	-2.27792	-1.67547
1.75779	-2.0188	-2.3226	-1.71499
1.76334	-2.02993	-2.33442	-1.72544
1.77514	-2.05359	-2.35954	-1.74765
1.7862	-2.07576	-2.38307	-1.76845
1.79577	-2.09496	-2.40345	-1.78646
1.7998	-2.10303	-2.41203	-1.79404
1.81441	-2.13234	-2.44314	-1.82153
1.82812	-2.15983	-2.47235	-1.84731
1.83528	-2.17418	-2.48759	-1.86077
1.83752	-2.17868	-2.49237	-1.86499
1.86832	-2.24044	-2.55798	-1.92291
