0.1	16	0.032
0.11984	12	0.068
0.139679	20	0.032
0.159519	16	0.01
0.179359	28	0.056
0.199198	12	0.012
0.219038	0	0.008
0.238878	-12	0.022
0.258717	28	0.024
0.278557	64	0.042
0.298397	-52	0.044
0.318236	44	0.014
0.338076	16	0.022
0.357916	-8	0.018
0.377756	0	0.016
0.397595	-56	0.028
0.417435	-8	0.016
0.437275	24	0.006
0.457114	0	0.02
0.476954	28	0.026
0.496794	-20	0.004
0.516633	-4	0.006
0.536473	-32	0.008
0.556313	-52	0.054
0.576152	-24	0.026
0.595992	-8	0.026
0.615832	16	0.018
0.635671	-8	0.036
0.655511	44	0.042
0.675351	-16	0.012
0.69519	24	0.008
0.71503	-16	0.11
0.73487	-12	0.002
0.754709	-28	0.02
0.774549	-16	0.01
0.794389	0	0.012
0.814228	24	0.014
0.834068	40	0.006
0.853908	-40	0.004
0.873747	24	0.026
0.893587	12	0
0.913427	20	0.048
0.933267	0	0.002
0.953106	-64	0.066
0.972946	-24	0.016
0.992786	8	0.004
1.01263	-4	0.02
1.03246	-12	0.05
1.0523	32	0.014
1.07214	28	0.002
1.09198	12	0.006
1.11182	4	0.004
1.13166	-12	0.002
1.1515	-12	0.004
1.17134	-56	0.014
1.19118	-40	0.024
1.21102	-24	0.016
1.23086	28	0.042
1.2507	0	0.056
1.27054	36	0.002
1.29038	4	0.054
1.31022	12	0.006
1.33006	-28	0.036
1.3499	16	0.036
1.36974	52	0.014
1.38958	28	0.04
1.40942	68	0.01
1.42926	-40	0.008
1.4491	-36	0.032
1.46894	-16	0.03
1.48878	8	0.012
1.50862	28	0.004
1.52846	8	0.032
1.5483	-60	0.004
1.56814	20	0.09
1.58798	28	0.084
1.60782	-28	0.018
1.62766	-36	0.064
1.64749	-36	0.064
1.66733	-16	0.056
1.68717	-40	0.016
1.70701	40	0.028
1.72685	12	0.012
1.74669	12	0.034
1.76653	-40	0.008
1.78637	-16	0.004
1.80621	28	0.038
1.82605	-4	0.03
1.84589	-12	0.052
1.86573	-28	0.054
1.88557	-20	0.064
1.90541	48	0.034
1.92525	-32	0.014
1.94509	-20	0.022
1.96493	76	0.014
1.98477	-8	0.018
2.00461	-72	0.04
2.02445	40	0.032
2.04429	40	0.032
2.06413	36	0.01
2.08397	28	0.004
2.10381	-28	0.028
2.12365	24	0.016
2.14349	-4	0.026
2.16333	-60	0.024
2.18317	-28	0.024
2.20301	32	0.02
2.22285	-68	0.028
2.24269	-72	0.008
2.26253	-36	0.03
2.28236	32	0.018
2.3022	4	0.046
2.32204	48	0.076
2.34188	44	0.042
2.36172	0	0.002
2.38156	4	0.002
2.4014	-48	0.044
2.42124	32	0.054
2.44108	-16	0.044
2.46092	-16	0.044
2.48076	-16	0.044
2.5006	-16	0.044
2.52044	-16	0.044
2.54028	-20	0.026
2.56012	-68	0.006
2.57996	-68	0.006
2.5998	-68	0.006
2.61964	-28	0.02
2.63948	-48	0.066
2.65932	48	0.002
2.67916	-8	0.018
2.699	40	0.02
2.71884	0	0.004
2.73868	-24	0.024
2.75852	-20	0.012
2.77836	-16	0.026
2.7982	-16	0.026
2.81804	-4	0.022
2.83788	-4	0.022
2.85772	-4	0.022
2.87756	-4	0.022
2.89739	-4	0.022
2.91723	-4	0.022
2.93707	-4	0.022
2.95691	-4	0.022
2.97675	-76	0
2.99659	36	0.024
3.01643	0	0.018
3.03627	-16	0.048
3.05611	-16	0.048
3.07595	-16	0.048
3.09579	-16	0.048
3.11563	-28	0.064
3.13547	-16	0.064
3.15531	-68	0.038
3.17515	-68	0.038
3.19499	0	0.02
3.21483	-24	0.024
3.23467	0	0.018
3.25451	-36	0.022
3.27435	-8	0.018
3.29419	20	0.056
3.31403	8	0.016
3.33387	-12	0.03
3.35371	-12	0.03
3.37355	44	0.034
3.39339	12	0.004
3.41323	-36	0.002
3.43307	20	0.042
3.45291	-16	0.048
3.47275	52	0.004
3.49259	0	0.006
3.51242	0	0.006
3.53226	-60	0.01
3.5521	8	0.016
3.57194	16	0.056
3.59178	-8	0.004
3.61162	-64	0.048
3.63146	-24	0.064
3.6513	-16	0.008
3.67114	-52	0.038
3.69098	-44	0.034
3.71082	-44	0.034
3.73066	-44	0.034
3.7505	-44	0.034
3.77034	-44	0.034
3.79018	0	0.014
3.81002	0	0.016
3.82986	-20	0.022
3.8497	44	0.004
3.86954	64	0.022
3.88938	64	0.022
3.90922	36	0.026
3.92906	-20	0.026
3.9489	-44	0.01
3.96874	8	0.072
3.98858	-32	0.006
4.00842	-24	0.024
4.02826	4	0.026
4.0481	-12	0.01
4.06794	-24	0.014
4.08778	36	0.026
4.10762	-80	0.022
4.12745	-80	0.022
4.14729	-20	0.006
4.16713	12	0.006
4.18697	56	0.032
4.20681	-20	0
4.22665	24	0.036
4.24649	-28	0.016
4.26633	-28	0.016
4.28617	-40	0.012
4.30601	-28	0.002
4.32585	-32	0.012
4.34569	-76	0.022
4.36553	-4	0.042
4.38537	36	0.084
4.40521	32	0.026
4.42505	28	0.022
4.44489	36	0.012
4.46473	-12	0.012
4.48457	12	0.046
4.50441	44	0.022
4.52425	-28	0.026
4.54409	28	0.024
4.56393	-52	0.028
4.58377	-24	0.024
4.60361	12	0.048
4.62345	16	0.03
4.64329	-12	0.01
4.66313	40	0.02
4.68297	-56	0.01
4.70281	-32	0.014
4.72265	-20	0.018
4.74248	20	0.002
4.76232	60	0.036
4.78216	12	0.014
4.802	-24	0.052
4.82184	40	0.06
4.84168	-40	0.03
4.86152	28	0.024
4.88136	-12	0.052
4.9012	-12	0.042
4.92104	-8	0.002
4.94088	84	0.032
4.96072	84	0.016
4.98056	52	0.046
5.0004	-56	0.034
5.02024	-32	0.012
5.04008	24	0.016
5.05992	4	0.032
5.07976	-40	0.018
5.0996	84	0.052
5.11944	-44	0.006
5.13928	-44	0.006
5.15912	-20	0.006
5.17896	-24	0.036
5.1988	-60	0.006
5.21864	-32	0.076
5.23848	-32	0.076
5.25832	4	0.038
5.27816	36	0.032
5.298	40	0.004
5.31784	-32	0.004
5.33768	-24	0.02
5.35752	-24	0.02
5.37735	-24	0.02
5.39719	-32	0.04
5.41703	28	0.024
5.43687	12	0.056
5.45671	-4	0.03
5.47655	-40	0.032
5.49639	-76	0.048
5.51623	-4	0.01
5.53607	-72	0.012
5.55591	24	0.036
5.57575	-4	0.042
5.59559	16	0.024
5.61543	28	0.016
5.63527	-28	0.006
5.65511	-60	0.02
5.67495	-12	0.024
5.69479	12	0.084
5.71463	-12	0.052
5.73447	12	0.018
5.75431	32	0.034
5.77415	32	0.034
5.79399	32	0.034
5.81383	32	0.034
5.83367	32	0.034
5.85351	32	0.034
5.87335	-4	0
5.89319	36	0.042
5.91303	8	0.036
5.93287	12	0.04
5.95271	12	0.04
5.97255	12	0.04
5.99238	36	0.022
6.01222	16	0.028
6.03206	-36	0.01
6.0519	12	0.026
6.07174	-8	0.01
6.09158	-28	0.08
6.11142	16	0.004
6.13126	8	0.012
6.1511	16	0.02
6.17094	16	0.02
6.19078	16	0.02
6.21062	16	0.02
6.23046	16	0.02
6.2503	20	0.018
6.27014	64	0.01
6.28998	64	0.01
6.30982	-28	0.034
6.32966	-4	0.02
6.3495	-52	0.006
6.36934	-52	0.006
6.38918	-40	0.016
6.40902	4	0.02
6.42886	-8	0.006
6.4487	0	0.028
6.46854	4	0.024
6.48838	-16	0.046
6.50822	-16	0.046
6.52806	-16	0.046
6.5479	28	0.022
6.56774	-4	0.04
6.58758	8	0.014
6.60741	-40	0
6.62725	-20	0.044
6.64709	-36	0.048
6.66693	32	0.04
6.68677	20	0.02
6.70661	44	0.048
6.72645	12	0.018
6.74629	-48	0.06
6.76613	-40	0.016
6.78597	-40	0.016
6.80581	-40	0.016
6.82565	-40	0.016
6.84549	-40	0.016
6.86533	-40	0.016
6.88517	-40	0.016
6.90501	-40	0.016
6.92485	-8	0.03
6.94469	-28	0.002
6.96453	-40	0.066
6.98437	44	0.004
7.00421	-16	0.01
7.02405	-12	0.04
7.04389	-12	0.04
7.06373	-16	0.016
7.08357	-76	0.006
7.10341	12	0.026
7.12325	12	0.01
7.14309	40	0.062
7.16293	-12	0.008
7.18277	-12	0.008
7.20261	-12	0.008
7.22244	-12	0.008
7.24228	-12	0.008
7.26212	-12	0.008
7.28196	-16	0.002
7.3018	8	0.012
7.32164	-16	0.042
7.34148	32	0.02
7.36132	-16	0.006
7.38116	-20	0.008
7.401	16	0
7.42084	4	0.016
7.44068	-60	0.004
7.46052	-4	0.016
7.48036	-4	0.016
7.5002	40	0.016
7.52004	8	0.02
7.53988	0	0.034
7.55972	0	0.004
7.57956	32	0.004
7.5994	12	0.016
7.61924	52	0.088
7.63908	-32	0.07
7.65892	-8	0.01
7.67876	-8	0.04
7.6986	20	0.002
7.71844	20	0.002
7.73828	-16	0.002
7.75812	-32	0.026
7.77796	-16	0.03
7.7978	-48	0.008
7.81764	-8	0.004
7.83747	-16	0.006
7.85731	44	0.006
7.87715	28	0.04
7.89699	16	0.026
7.91683	-28	0.04
7.93667	-24	0.01
7.95651	-24	0.024
7.97635	-36	0.048
7.99619	40	0.01
8.01603	16	0.002
8.03587	56	0.006
8.05571	56	0.006
8.07555	24	0
8.09539	16	0.028
8.11523	16	0.03
8.13507	20	0.004
8.15491	28	0.05
8.17475	48	0.046
8.19459	-16	0.002
8.21443	-16	0.002
8.23427	8	0.054
8.25411	-24	0
8.27395	-16	0.036
8.29379	-8	0.012
8.31363	-76	0.018
8.33347	-8	0.012
8.35331	20	0.01
8.37315	-40	0.036
8.39299	-36	0.08
8.41283	32	0.022
8.43267	-24	0.044
8.45251	4	0.022
8.47234	-16	0.004
8.49218	20	0.018
8.51202	12	0.018
8.53186	-72	0.042
8.5517	-20	0.044
8.57154	-20	0.03
8.59138	28	0.006
8.61122	8	0.018
8.63106	4	0.006
8.6509	32	0.01
8.67074	-12	0.026
8.69058	0	0.034
8.71042	4	0.022
8.73026	-24	0.03
8.7501	-24	0.03
8.76994	-24	0.03
8.78978	-24	0.03
8.80962	-24	0.03
8.82946	-24	0.03
8.8493	-24	0.03
8.86914	-24	0.03
8.88898	-28	0.018
8.90882	24	0.05
8.92866	0	0.018
8.9485	-16	0.026
8.96834	52	0.008
8.98818	-36	0
9.00802	-36	0
9.02786	-36	0
9.0477	8	0.006
9.06754	40	0.012
9.08737	36	0.048
9.10721	92	0.026
9.12705	28	0.01
9.14689	-56	0.056
9.16673	-56	0.056
9.18657	-24	0.034
9.20641	40	0.002
9.22625	-36	0.006
9.24609	20	0.026
9.26593	-36	0.006
9.28577	-28	0.054
9.30561	48	0.028
9.32545	20	0.002
9.34529	72	0.028
9.36513	60	0.046
9.38497	52	0.008
9.40481	8	0.032
9.42465	-76	0.06
9.44449	-24	0.026
9.46433	8	0.016
9.48417	4	0.012
9.50401	44	0.028
9.52385	-56	0.016
9.54369	28	0.03
9.56353	32	0.028
9.58337	-16	0.02
9.60321	4	0.034
9.62305	-28	0.034
9.64289	-100	0.036
9.66273	4	0.02
9.68257	80	0.038
9.7024	0	0.01
9.72224	0	0.01
9.74208	0	0.01
9.76192	0	0.01
9.78176	0	0.01
9.8016	0	0.01
9.82144	-20	0.024
9.84128	52	0.002
9.86112	-12	0.014
9.88096	-28	0.002
9.9008	20	0.018
9.92064	0	0.018
9.94048	48	0.016
9.96032	56	0.01
9.98016	20	0.026
10	-48	0.058
