0	1.5708	0.859399	1.36928
0.01001	1.57935	0.849389	1.36928
0.02002	1.5878	0.83938	1.36928
0.03003	1.59615	0.829372	1.36928
0.04004	1.60441	0.819367	1.36928
0.0500501	1.61256	0.809364	1.36928
0.0600601	1.62061	0.799364	1.36928
0.0700701	1.62856	0.789369	1.36928
0.0800801	1.63641	0.779378	1.36928
0.0900901	1.64416	0.769392	1.36928
0.1001	1.65182	0.759412	1.36928
0.11011	1.65937	0.749438	1.36928
0.12012	1.66682	0.73947	1.36928
0.13013	1.67417	0.72951	1.36928
0.14014	1.68142	0.719557	1.36928
0.15015	1.68858	0.709613	1.36928
0.16016	1.69563	0.699676	1.36928
0.17017	1.70258	0.689749	1.36928
0.18018	1.70944	0.67983	1.36928
0.19019	1.71619	0.669921	1.36928
0.2002	1.72285	0.660021	1.36928
0.21021	1.72941	0.650132	1.36928
0.22022	1.73587	0.640253	1.36928
0.23023	1.74223	0.630384	1.36928
0.24024	1.74849	0.620526	1.36928
0.25025	1.75465	0.610679	1.36928
0.26026	1.76071	0.600844	1.36928
0.27027	1.76668	0.591019	1.36928
0.28028	1.77255	0.581206	1.36928
0.29029	1.77831	0.571405	1.36928
0.3003	1.78398	0.561616	1.36928
0.31031	1.78956	0.551839	1.36928
0.32032	1.79503	0.542073	1.36928
0.33033	1.80041	0.53232	1.36928
0.34034	1.80569	0.522579	1.36928
0.35035	1.81087	0.51285	1.36928
0.36036	1.81596	0.503133	1.36928
0.37037	1.82094	0.493428	1.36928
0.38038	1.82584	0.483736	1.36928
0.39039	1.83063	0.474056	1.36928
0.4004	1.83533	0.464388	1.36928
0.41041	1.83993	0.454732	1.36928
0.42042	1.84443	0.445088	1.36928
0.43043	1.84884	0.435457	1.36928
0.44044	1.85315	0.425837	1.36928
0.45045	1.85736	0.41623	1.36928
0.46046	1.86148	0.406634	1.36928
0.47047	1.8655	0.397049	1.36928
0.48048	1.86943	0.387477	1.36928
0.49049	1.87326	0.377915	1.36928
0.500501	1.877	0.368365	1.36928
0.510511	1.88064	0.358827	1.36928
0.520521	1.88418	0.349299	1.36928
0.530531	1.88763	0.339781	1.36928
0.540541	1.89098	0.330275	1.36928
0.550551	1.89424	0.320779	1.36928
0.560561	1.8974	0.311293	1.36928
0.570571	1.90047	0.301817	1.36928
0.580581	1.90345	0.292351	1.36928
0.590591	1.90633	0.282895	1.36928
0.600601	1.90911	0.273447	1.36928
0.610611	1.9118	0.264009	1.36928
0.620621	1.9144	0.25458	1.36928
0.630631	1.9169	0.245159	1.36928
0.640641	1.9193	0.235747	1.36928
0.650651	1.92162	0.226343	1.36928
0.660661	1.92383	0.216946	1.36928
0.670671	1.92596	0.207557	1.36928
0.680681	1.92799	0.198176	1.36928
0.690691	1.92993	0.188801	1.36928
0.700701	1.93177	0.179433	1.36928
0.710711	1.93352	0.170071	1.36928
0.720721	1.93517	0.160715	1.36928
0.730731	1.93674	0.151365	1.36928
0.740741	1.93821	0.142021	1.36928
0.750751	1.93958	0.132681	1.36928
0.760761	1.94086	0.123347	1.36928
0.770771	1.94205	0.114016	1.36928
0.780781	1.94314	0.10469	1.36928
0.790791	1.94415	0.0953681	1.36928
0.800801	1.94505	0.0860494	1.36928
0.810811	1.94587	0.0767338	1.36928
0.820821	1.94659	0.067421	1.36928
0.830831	1.94722	0.0581107	1.36928
0.840841	1.94775	0.0488025	1.36928
0.850851	1.94819	0.0394962	1.36928
0.860861	1.94854	0.0301913	1.36928
0.870871	1.9488	0.0208875	1.36928
0.880881	1.94896	0.0115845	1.36928
0.890891	1.94903	0.00228192	1.36928
0.900901	1.94901	-0.00702058	1.36928
0.910911	1.94889	-0.0163233	1.36928
0.920921	1.94868	-0.0256267	1.36928
0.930931	1.94838	-0.034931	1.36928
0.940941	1.94798	-0.0442366	1.36928
0.950951	1.94749	-0.0535438	1.36928
0.960961	1.94691	-0.062853	1.36928
0.970971	1.94623	-0.0721645	1.36928
0.980981	1.94546	-0.0814787	1.36928
0.990991	1.9446	-0.0907959	1.36928
1.001	1.94365	-0.100116	1.36928
1.01101	1.9426	-0.10944	1.36928
1.02102	1.94146	-0.118769	1.36928
1.03103	1.94022	-0.128101	1.36928
1.04104	1.93889	-0.137438	1.36928
1.05105	1.93747	-0.14678	1.36928
1.06106	1.93595	-0.156127	1.36928
1.07107	1.93434	-0.16548	1.36928
1.08108	1.93264	-0.174839	1.36928
1.09109	1.93084	-0.184204	1.36928
1.1011	1.92895	-0.193575	1.36928
1.11111	1.92697	-0.202954	1.36928
1.12112	1.92489	-0.212339	1.36928
1.13113	1.92272	-0.221732	1.36928
1.14114	1.92045	-0.231132	1.36928
1.15115	1.91809	-0.240541	1.36928
1.16116	1.91563	-0.249957	1.36928
1.17117	1.91308	-0.259382	1.36928
1.18118	1.91044	-0.268816	1.36928
1.19119	1.9077	-0.278259	1.36928
1.2012	1.90487	-0.28771	1.36928
1.21121	1.90194	-0.297172	1.36928
1.22122	1.89892	-0.306643	1.36928
1.23123	1.8958	-0.316124	1.36928
1.24124	1.89259	-0.325615	1.36928
1.25125	1.88929	-0.335116	1.36928
1.26126	1.88588	-0.344628	1.36928
1.27127	1.88239	-0.354151	1.36928
1.28128	1.87879	-0.363684	1.36928
1.29129	1.8751	-0.373229	1.36928
1.3013	1.87132	-0.382784	1.36928
1.31131	1.86744	-0.392352	1.36928
1.32132	1.86347	-0.40193	1.36928
1.33133	1.85939	-0.41152	1.36928
1.34134	1.85523	-0.421122	1.36928
1.35135	1.85096	-0.430736	1.36928
1.36136	1.8466	-0.440362	1.36928
1.37137	1.84215	-0.449999	1.36928
1.38138	1.83759	-0.459649	1.36928
1.39139	1.83295	-0.469311	1.36928
1.4014	1.8282	-0.478985	1.36928
1.41141	1.82336	-0.488672	1.36928
1.42142	1.81842	-0.49837	1.36928
1.43143	1.81338	-0.508081	1.36928
1.44144	1.80824	-0.517804	1.36928
1.45145	1.80301	-0.527539	1.36928
1.46146	1.79768	-0.537287	1.36928
1.47147	1.79226	-0.547046	1.36928
1.48148	1.78673	-0.556818	1.36928
1.49149	1.78111	-0.566601	1.36928
1.5015	1.77539	-0.576397	1.36928
1.51151	1.76957	-0.586204	1.36928
1.52152	1.76365	-0.596022	1.36928
1.53153	1.75764	-0.605852	1.36928
1.54154	1.75152	-0.615694	1.36928
1.55155	1.74531	-0.625546	1.36928
1.56156	1.739	-0.63541	1.36928
1.57157	1.73259	-0.645284	1.36928
1.58158	1.72608	-0.655168	1.36928
1.59159	1.71947	-0.665063	1.36928
1.6016	1.71277	-0.674967	1.36928
1.61161	1.70596	-0.684881	1.36928
1.62162	1.69905	-0.694805	1.36928
1.63163	1.69205	-0.704737	1.36928
1.64164	1.68495	-0.714677	1.36928
1.65165	1.67774	-0.724626	1.36928
1.66166	1.67044	-0.734583	1.36928
1.67167	1.66304	-0.744547	1.36928
1.68168	1.65553	-0.754518	1.36928
1.69169	1.64793	-0.764495	1.36928
1.7017	1.64023	-0.774478	1.36928
1.71171	1.63242	-0.784467	1.36928
1.72172	1.62452	-0.79446	1.36928
1.73173	1.61652	-0.804457	1.36928
1.74174	1.60842	-0.814459	1.36928
1.75175	1.60021	-0.824463	1.36928
1.76176	1.59191	-0.83447	1.36928
1.77177	1.58351	-0.844478	1.36928
1.78178	1.575	-0.854488	1.36928
1.79179	1.5664	-0.864498	1.36928
1.8018	1.5577	-0.874508	1.36928
1.81181	1.54889	-0.884516	1.36928
1.82182	1.53999	-0.894523	1.36928
1.83183	1.53099	-0.904526	1.36928
1.84184	1.52188	-0.914526	1.36928
1.85185	1.51268	-0.924522	1.36928
1.86186	1.50337	-0.934512	1.36928
1.87187	1.49397	-0.944496	1.36928
1.88188	1.48446	-0.954473	1.36928
1.89189	1.47486	-0.964441	1.36928
1.9019	1.46515	-0.974401	1.36928
1.91191	1.45535	-0.984349	1.36928
1.92192	1.44545	-0.994287	1.36928
1.93193	1.43545	-1.00421	1.36928
1.94194	1.42534	-1.01412	1.36928
1.95195	1.41514	-1.02402	1.36928
1.96196	1.40484	-1.0339	1.36928
1.97197	1.39444	-1.04376	1.36928
1.98198	1.38395	-1.05361	1.36928
1.99199	1.37335	-1.06344	1.36928
2.002	1.36266	-1.07324	1.36928
2.01201	1.35186	-1.08302	1.36928
2.02202	1.34098	-1.09278	1.36928
2.03203	1.32999	-1.10252	1.36928
2.04204	1.3189	-1.11222	1.36928
2.05205	1.30772	-1.1219	1.36928
2.06206	1.29644	-1.13156	1.36928
2.07207	1.28507	-1.14118	1.36928
2.08208	1.2736	-1.15076	1.36928
2.09209	1.26203	-1.16032	1.36928
2.1021	1.25037	-1.16984	1.36928
2.11211	1.23861	-1.17932	1.36928
2.12212	1.22676	-1.18876	1.36928
2.13213	1.21481	-1.19816	1.36928
2.14214	1.20277	-1.20752	1.36928
2.15215	1.19064	-1.21684	1.36928
