3	-0.0825429899734763	1.0825429899734764	-0.0628401110714879	1.0628401110714880	-0.0699229357554719	1.0699229357554718
4	0.0454529641305533	1.5506580770233644	-0.0695932920988414	0.1074660899257645	-0.0688949288623720	0.0147019984500500
5	0.3888283797275226	7.5545219583634040	0.3702608037103653	6.3203518980607223	0.3702887654580377	6.3746882618566181
6	0.6692348750525019	0.7211574821814148	0.6666673461505805	0.8005344866913802	0.6666683276965568	0.8004011730464067
7	0.8232000526752172	0.2300614976328552	0.8228303388331021	0.2342442502759823	0.8228303760259231	0.2342424888683861
8	0.9014697358327246	0.0950797839518454	0.9014110725998361	0.0955005303744310	0.9014110741914214	0.0955004827909058
9	0.9406561076724187	0.0434694258521013	0.9406456165260353	0.0435256955664407	0.9406456166031116	0.0435256938094355
10	0.9602291291565449	0.0208078396817708	0.9602270244478214	0.0208169873731019	0.9602270244519471	0.0208169872938424
11	0.9700065361349719	0.0101823686467577	0.9700060744562760	0.0101841020503231	0.9700060744565171	0.0101841020462337
12	0.9748924607678621	0.0050370017632648	0.9748923533933507	0.0050373694204067	0.9748923533933707	0.0050373694201773
13	0.9773346658327036	0.0025051020118854	0.9773346399936310	0.0025051859231220	0.9773346399936360	0.0025051859231067
14	0.9785555712560539	0.0012492193984648	0.9785555649217824	0.0012492393886288	0.9785555649217835	0.0012492393886248
15	0.9791659737172812	0.0006237790465429	0.9791659721494211	0.0006237839214449	0.9791659721494216	0.0006237839214442
16	0.9794711622637351	0.0003116821403579	0.9794711618737205	0.0003116833437640	0.9794711618737205	0.0003116833437635
17	0.9796237533507317	0.0001557892594244	0.9796237532534537	0.0001557895583586	0.9796237532534540	0.0001557895583588
18	0.9797000480957052	0.0000778816813216	0.9797000480714620	0.0000778817558833	0.9797000480714627	0.0000778817558837
19	0.9797381952684595	0.0000389376042478	0.9797381952623616	0.0000389376227701	0.9797381952623616	0.0000389376227694
20	0.9797572688047168	0.0000194679929286	0.9797572688032804	0.0000194679976866	0.9797572688032808	0.0000194679976870
