0.001	1
0.001998	1
0.002996	1
0.003994	1
0.004992	1
0.00599	1
0.006988	1
0.007986	1
0.008984	1
0.009982	1
0.01098	1
0.011978	1
0.012976	1
0.013974	1
0.014972	1
0.01597	1
0.016968	1
0.017966	1
0.018964	1
0.019962	1
0.02096	1
0.021958	1
0.022956	1
0.023954	1
0.024952	1
0.02595	1
0.026948	1
0.027946	1
0.028944	1
0.029942	1
0.03094	1
0.031938	1
0.032936	1
0.033934	1
0.034932	1
0.03593	1
0.036928	1
0.037926	1
0.038924	1
0.039922	1
0.04092	1
0.041918	1
0.042916	1
0.043914	1
0.044912	1
0.04591	1
0.046908	1
0.047906	1
0.048904	1
0.049902	1
0.0509	1
0.051898	1
0.052896	1
0.053894	1
0.054892	1
0.05589	1
0.056888	1
0.057886	1
0.058884	1
0.059882	1
0.06088	1
0.061878	1
0.062876	1
0.063874	1
0.064872	1
0.06587	1
0.066868	1
0.067866	1
0.068864	1
0.069862	1
0.07086	1
0.071858	1
0.072856	1
0.073854	1
0.074852	1
0.07585	1
0.076848	1
0.077846	1
0.078844	1
0.079842	1
0.08084	1
0.081838	1
0.082836	1
0.083834	1
0.084832	1
0.08583	1
0.086828	1
0.087826	1
0.088824	1
0.089822	1
0.09082	1
0.091818	1
0.092816	1
0.093814	1
0.094812	1
0.09581	1
0.096808	1
0.097806	1
0.098804	1
0.099802	1
0.1008	1
0.101798	1
0.102796	1
0.103794	1
0.104792	1
0.10579	1
0.106788	1
0.107786	1
0.108784	1
0.109782	1
0.11078	1
0.111778	1
0.112776	1
0.113774	1
0.114772	1
0.11577	1
0.116768	1
0.117766	1
0.118764	1
0.119762	1
0.12076	1
0.121758	1
0.122756	1
0.123754	1
0.124752	1
0.12575	1
0.126748	1
0.127746	1
0.128744	1
0.129742	1
0.13074	1
0.131738	1
0.132736	1
0.133734	1
0.134732	1
0.13573	1
0.136728	1
0.137726	1
0.138724	1
0.139722	1
0.14072	1
0.141718	1
0.142716	1
0.143714	1
0.144712	1
0.14571	1
0.146708	1
0.147706	1
0.148704	1
0.149702	1
0.1507	1
0.151698	1
0.152696	1
0.153694	1
0.154692	1
0.15569	1
0.156688	1
0.157686	1
0.158684	1
0.159682	1
0.16068	1
0.161678	1
0.162676	1
0.163674	1
0.164672	1
0.16567	1
0.167666	1.00118
0.168664	1.00237
0.169662	1.00356
0.17066	1.00473
0.171658	1.00591
0.172656	1.00707
0.173654	1.00824
0.174652	1.00939
0.17565	1.01054
0.176648	1.01169
0.177646	1.01283
0.178644	1.01396
0.179642	1.01509
0.18064	1.01622
0.181638	1.01734
0.182636	1.01846
0.183634	1.01957
0.184632	1.02068
0.18563	1.02178
0.186628	1.02288
0.187626	1.02398
0.188624	1.02507
0.189622	1.02615
0.19062	1.02724
0.191618	1.02832
0.192616	1.02939
0.193614	1.03046
0.194612	1.03153
0.19561	1.0326
0.196608	1.03366
0.197606	1.03472
0.198604	1.03577
0.199602	1.03682
0.2006	1.03787
0.201598	1.03892
0.202596	1.03996
0.203594	1.041
0.204592	1.04203
0.20559	1.04306
0.206588	1.0441
0.207586	1.04512
0.208584	1.04615
0.209582	1.04717
0.21058	1.04819
0.211578	1.0492
0.212576	1.05022
0.213574	1.05123
0.214572	1.05223
0.21557	1.05324
0.216568	1.05424
0.217566	1.05525
0.218564	1.05624
0.219562	1.05724
0.22056	1.05823
0.221558	1.05923
0.222556	1.06022
0.223554	1.0612
0.224552	1.06219
0.22555	1.06317
0.226548	1.06415
0.227546	1.06513
0.228544	1.06611
0.229542	1.06708
0.23054	1.06806
0.231538	1.06903
0.232536	1.07
0.233534	1.07097
0.234532	1.07193
0.23553	1.0729
0.236528	1.07386
0.237526	1.07482
0.238524	1.07578
0.239522	1.07674
0.24052	1.07769
0.241518	1.07865
0.242516	1.0796
0.243514	1.08055
0.244512	1.0815
0.24551	1.08245
0.246508	1.0834
0.247506	1.08434
0.248504	1.08529
0.249502	1.08623
0.2505	1.08717
0.251498	1.08811
0.252496	1.08905
0.253494	1.08999
0.254492	1.09093
0.25549	1.09186
0.256488	1.0928
0.257486	1.09373
0.258484	1.09466
0.259482	1.09559
0.26048	1.09652
0.261478	1.09745
0.262476	1.09837
0.263474	1.0993
0.264472	1.10023
0.26547	1.10115
0.266468	1.10207
0.267466	1.10299
0.268464	1.10391
0.269462	1.10483
0.27046	1.10575
0.271458	1.10667
0.272456	1.10759
0.273454	1.1085
0.274452	1.10942
0.27545	1.11033
0.276448	1.11125
0.277446	1.11216
0.278444	1.11307
0.279442	1.11398
0.28044	1.11489
0.281438	1.1158
0.282436	1.11671
0.283434	1.11762
0.284432	1.11853
0.28543	1.11943
0.286428	1.12034
0.287426	1.12124
0.288424	1.12215
0.289422	1.12305
0.29042	1.12396
0.291418	1.12486
0.292416	1.12576
0.293414	1.12666
0.294412	1.12756
0.29541	1.12846
0.296408	1.12936
0.297406	1.13026
0.298404	1.13116
0.299402	1.13205
0.3004	1.13295
0.301398	1.13385
0.302396	1.13474
0.303394	1.13564
0.304392	1.13653
0.30539	1.13743
0.306388	1.13832
0.307386	1.13922
0.308384	1.14011
0.309382	1.141
0.31038	1.14189
0.311378	1.14279
0.312376	1.14368
0.313374	1.14457
0.314372	1.14546
0.31537	1.14635
0.316368	1.14724
0.317366	1.14813
0.318364	1.14902
0.319362	1.1499
0.32036	1.15079
0.321358	1.15168
0.322356	1.15257
0.323354	1.15345
0.324352	1.15434
0.32535	1.15523
0.326348	1.15611
0.327346	1.157
0.328344	1.15788
0.329342	1.15877
0.33034	1.15966
0.331338	1.16054
0.332336	1.16142
0.333334	1.16231
0.334332	1.16319
0.33533	1.16408
0.336328	1.16496
0.337326	1.16584
0.338324	1.16672
0.339322	1.1676
0.34032	1.16849
0.341318	1.16937
0.342316	1.17025
0.343314	1.17113
0.344312	1.17201
0.34531	1.1729
0.346308	1.17378
0.347306	1.17466
0.348304	1.17554
