#Tiempo	 Theta1 	 Theta2 	 P1 	 P2 	 x1 	 y1 	 x2 	 y2
0.0825083	1.45204	0.627434	-0.930848	0.788864	0.496478	-0.0592388	1.28649	-0.523246
0.0840084	1.4494	0.633679	-0.929058	0.784398	0.49632	-0.0605511	1.2887	-0.52403
0.0855086	1.44673	0.63995	-0.927254	0.779915	0.496157	-0.0618729	1.29089	-0.524809
0.0870087	1.44405	0.646248	-0.925436	0.775415	0.495989	-0.0632043	1.29308	-0.525583
0.0885089	1.44134	0.652573	-0.923605	0.770899	0.495816	-0.0645452	1.29525	-0.526353
0.090009	1.43862	0.658925	-0.921762	0.766367	0.495639	-0.0658958	1.29741	-0.527117
0.0915092	1.43587	0.665305	-0.919907	0.761821	0.495456	-0.0672562	1.29956	-0.527877
0.0930093	1.43311	0.671714	-0.918041	0.757261	0.495268	-0.0686263	1.3017	-0.528631
0.0945095	1.43032	0.678151	-0.916165	0.752687	0.495075	-0.0700063	1.30383	-0.52938
0.0960096	1.42751	0.684617	-0.914278	0.748101	0.494876	-0.0713961	1.30594	-0.530123
0.0975098	1.42469	0.691112	-0.912383	0.743502	0.494672	-0.072796	1.30804	-0.530861
0.0990099	1.42183	0.697637	-0.910479	0.738893	0.494463	-0.0742058	1.31013	-0.531593
0.10051	1.41896	0.704193	-0.908568	0.734273	0.494248	-0.0756258	1.3122	-0.532319
0.10201	1.41607	0.710779	-0.906651	0.729645	0.494027	-0.0770559	1.31427	-0.533039
0.10351	1.41315	0.717397	-0.904728	0.725007	0.4938	-0.0784962	1.31631	-0.533752
0.105011	1.41021	0.724046	-0.9028	0.720363	0.493567	-0.0799468	1.31834	-0.53446
0.106511	1.40725	0.730726	-0.900869	0.715712	0.493328	-0.0814077	1.32036	-0.53516
0.108011	1.40427	0.73744	-0.898935	0.711056	0.493083	-0.082879	1.32236	-0.535854
0.109511	1.40126	0.744186	-0.896999	0.706396	0.492832	-0.0843607	1.32435	-0.536541
0.111011	1.39824	0.750965	-0.895064	0.701733	0.492574	-0.0858528	1.32632	-0.537221
0.112511	1.39518	0.757777	-0.893129	0.697068	0.49231	-0.0873555	1.32827	-0.537894
0.114011	1.39211	0.764624	-0.891197	0.692403	0.492039	-0.0888688	1.33021	-0.538559
