10	0.785398	0	10.0000000000000000	-0.7134128146056123	0.1045853569365929	0.7134128146056123	0.1045853569365929
11	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7367916045685524	0.1142881777661577	0.0233787899629401	0.0097028208295649
12	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7498623583280248	0.1206755160772783	0.0130707537594724	0.0063873383111205
14	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7622490914879057	0.1286594221836932	0.0123867331598808	0.0079839061064149
15	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7652051172978032	0.1311290735716884	0.0029560258098975	0.0024696513879952
17	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7683897372259902	0.1343425880664014	0.0031846199281871	0.0032135144947130
20	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7702735008770412	0.1368305080503979	0.0018837636510509	0.0024879199839965
22	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7707967057342113	0.1377201396275335	0.0005232048571702	0.0008896315771356
25	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7711720865475258	0.1385007470092194	0.0003753808133145	0.0007806073816859
28	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7713371826911192	0.1389325765248036	0.0001650961435934	0.0004318295155842
31	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7714156870385939	0.1391863047982553	0.0000785043474747	0.0002537282734517
35	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7714638262756637	0.1393814303791912	0.0000481392370698	0.0001951255809359
40	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7714879002007895	0.1395110483465387	0.0000240739251258	0.0001296179673476
45	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7714971504344014	0.1395801192659236	0.0000092502336119	0.0000690709193849
50	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715008848930396	0.1396195922773085	0.0000037344586382	0.0000394730113849
57	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715027115016088	0.1396502914820950	0.0000018266085692	0.0000306992047865
64	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715031533261456	0.1396667943153965	0.0000004418245368	0.0000165028333015
81	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715030040643337	0.1396838468622295	0.0000001517860863	0.0000065475092749
91	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715028277676939	0.1396878901397993	0.0000001762966398	0.0000040432775698
102	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715026749090365	0.1396903845095920	0.0000001528586574	0.0000024943697927
114	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715025565793860	0.1396919305128158	0.0000001183296504	0.0000015460032238
129	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715024594116776	0.1396930050805718	0.0000000971677084	0.0000010745677560
145	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715023947902929	0.1396936316674391	0.0000000646213847	0.0000006265868672
162	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715023520387373	0.1396940075157590	0.0000000427515556	0.0000003758483199
183	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715023200555629	0.1396942670499698	0.0000000319831744	0.0000002595342108
205	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715023002041689	0.1396944176148698	0.0000000198513940	0.0000001505649000
231	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022863611315	0.1396945169842714	0.0000000138430374	0.0000000993694016
259	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022776683382	0.1396945765234681	0.0000000086927933	0.0000000595391967
291	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022718716750	0.1396946147017341	0.0000000057966633	0.0000000381782660
327	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022681084391	0.1396946386615856	0.0000000037632358	0.0000000239598515
367	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022657008516	0.1396946535515662	0.0000000024075876	0.0000000148899806
413	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022641175240	0.1396946631003844	0.0000000015833276	0.0000000095488181
464	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022631200030	0.1396946689854241	0.0000000009975210	0.0000000058850397
521	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022624847457	0.1396946726629129	0.0000000006352573	0.0000000036774888
585	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022620786802	0.1396946749751826	0.0000000004060655	0.0000000023122697
657	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022618192520	0.1396946764312636	0.0000000002594283	0.0000000014560810
739	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022616524356	0.1396946773556695	0.0000000001668163	0.0000000009244058
830	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022615481332	0.1396946779272157	0.0000000001043025	0.0000000005715462
932	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022614820631	0.1396946782857418	0.0000000000660700	0.0000000003585261
1047	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022614400284	0.1396946785118678	0.0000000000420347	0.0000000002261261
1176	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022614134680	0.1396946786536536	0.0000000000265604	0.0000000001417858
1321	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613966666	0.1396946787427644	0.0000000000168014	0.0000000000891109
1484	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613860411	0.1396946787987517	0.0000000000106255	0.0000000000559872
1668	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613793154	0.1396946788340251	0.0000000000067256	0.0000000000352734
1873	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613751117	0.1396946788559762	0.0000000000042037	0.0000000000219512
2104	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613724469	0.1396946788698174	0.0000000000026648	0.0000000000138412
2364	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613707651	0.1396946788785218	0.0000000000016819	0.0000000000087044
2656	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613697113	0.1396946788839791	0.0000000000010537	0.0000000000054573
2983	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613690430	0.1396946788873989	0.0000000000006684	0.0000000000034198
3351	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613686258	0.1396946788895504	0.0000000000004172	0.0000000000021515
3764	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613683631	0.1396946788908977	0.0000000000002627	0.0000000000013473
4229	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613681962	0.1396946788917461	0.0000000000001669	0.0000000000008483
4750	0.7853981633974483	0.0000000000000000	10.0000000000000018	-0.7715022613680906	0.1396946788922803	0.0000000000001056	0.0000000000005342
5336	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613680267	0.1396946788926131	0.0000000000000639	0.0000000000003328
5994	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679836	0.1396946788928248	0.0000000000000431	0.0000000000002117
6734	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679605	0.1396946788929532	0.0000000000000231	0.0000000000001284
7564	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679424	0.1396946788930384	0.0000000000000181	0.0000000000000852
8497	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679299	0.1396946788930921	0.0000000000000125	0.0000000000000538
9545	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679265	0.1396946788931244	0.0000000000000033	0.0000000000000322
10722	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679241	0.1396946788931437	0.0000000000000024	0.0000000000000194
12045	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679142	0.1396946788931567	0.0000000000000099	0.0000000000000130
13530	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679217	0.1396946788931631	0.0000000000000074	0.0000000000000064
15199	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679164	0.1396946788931690	0.0000000000000052	0.0000000000000059
17073	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679151	0.1396946788931736	0.0000000000000013	0.0000000000000046
19179	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679196	0.1396946788931786	0.0000000000000044	0.0000000000000051
21544	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679080	0.1396946788931808	0.0000000000000115	0.0000000000000021
24201	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679132	0.1396946788931746	0.0000000000000052	0.0000000000000062
27185	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679198	0.1396946788931757	0.0000000000000066	0.0000000000000011
30538	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679142	0.1396946788931753	0.0000000000000056	0.0000000000000004
34304	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679092	0.1396946788931760	0.0000000000000050	0.0000000000000006
38535	0.7853981633974483	0.0000000000000000	9.9999999999999982	-0.7715022613679171	0.1396946788931768	0.0000000000000079	0.0000000000000009
43287	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679140	0.1396946788931765	0.0000000000000031	0.0000000000000003
48626	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679161	0.1396946788931740	0.0000000000000021	0.0000000000000025
